"geneSym","rankv"
"PAQR5",11852
"TEKT4",11853
"SSTR4",11854
"C19orf18",11855
"MBLAC1",11856
"BTBD17",11857
"NKX6-1",11858
"ODF3L1",11859
"COL11A2",11860
"FAM83F",11861
"BDKRB2",11862
"C22orf46",11863
"TUBB4Q",11864
"PLEKHG5",11865
"SAP30",11866
"MYL4",11867
"CLIC5",11868
"A4GALT",11869
"RAX2",11870
"FBXO36",11871
"HIST1H4E",11872
"NACAD",11873
"HES4",11874
"PRSS2",11875
"SCAND2",11876
"ICOS",11877
"CLSTN3",11878
"PLCB3",11879
"RASL10A",11880
"ATP6AP1L",11881
"NOVA2",11882
"TERF1",11883
"VWCE",11884
"IFT81",11885
"ZNF432",11886
"RIN3",11887
"C1QTNF6",11888
"ALX4",11889
"ADAMTSL1",11890
"EMID2",11891
"CHST3",11892
"EDA2R",11893
"MYL3",11894
"SLC2A1",11895
"IL17RE",11896
"ASTN1",11897
"IGSF22",11898
"SUMO1P3",11899
"CNTNAP1",11900
"KCNB1",11901
"GAL3ST2",11902
"ALPI",11903
"PTOV1",11904
"BAI2",11905
"TSPAN11",11906
"RASGRF2",11907
"FCRLA",11908
"NCOA2",11909
"C21orf84",11910
"CCNB1",11911
"GLT25D2",11912
"EEF1A2",11913
"C1orf113",11914
"CACNA2D3",11915
"ZNF835",11916
"GPR137C",11917
"EDN2",11918
"MYO18A",11919
"ZNF71",11920
"CLSTN2",11921
"ARL9",11922
"hCG_2045089",11923
"C14orf115",11924
"ZDHHC13",11925
"KIF7",11926
"HEATR3",11927
"CALML5",11928
"BET3L",11929
"DRGX",11930
"FOXB2",11931
"C16orf92",11932
"LZTS1",11933
"C1orf190",11934
"AMZ1",11935
"FAM124B",11936
"DNAI1",11937
"KRT8P12",11938
"NETO2",11939
"FAM82A1",11940
"C19orf33",11941
"MB",11942
"SLC5A11",11943
"STRA6",11944
"KRT86",11945
"NAALADL2",11946
"POLD1",11947
"GSDMA",11948
"KIAA0754",11949
"CDKAL1",11950
"C20orf196",11951
"FAM163B",11952
"ACCN4",11953
"ZNF81",11954
"CTF1",11955
"MTA2",11956
"MFF",11957
"PHLDA2",11958
"C1orf192",11959
"C20orf195",11960
"CNPY1",11961
"HS3ST2",11962
"CCNB2",11963
"ZNF630",11964
"CYP46A1",11965
"SRGAP3",11966
"HSPA1L",11967
"PMS2L1",11968
"ZSWIM3",11969
"FAM83E",11970
"PLEKHN1",11971
"KDM4B",11972
"LLGL1",11973
"KIAA1383",11974
"UBE2O",11975
"FXYD4",11976
"NCRNA00171",11977
"C8orf74",11978
"ANKK1",11979
"DLL4",11980
"C4orf6",11981
"BAIAP2L2",11982
"UBASH3A",11983
"SNORA42",11984
"SNORA66",11985
"UTF1",11986
"PLEKHM3",11987
"FAM63B",11988
"MOGAT1",11989
"ZNF324B",11990
"CDKN3",11991
"C16orf74",11992
"CNTLN",11993
"SDHAF1",11994
"SYTL1",11995
"TSSK1B",11996
"FCGBP",11997
"RAB6B",11998
"TTC39A",11999
"NAT8B",12000
"OIP5",12001
"FAM175A",12002
"PAQR4",12003
"SEPT13",12004
"MIR192",12005
"FAM154A",12006
"KIAA1609",12007
"SPDYC",12008
"EHF",12009
"JPH1",12010
"NOX4",12011
"C3orf18",12012
"IGF2BP3",12013
"CACNA1C",12014
"KIAA1755",12015
"GUCA2A",12016
"CACNA2D2",12017
"SGCD",12018
"AQP4",12019
"HMX1",12020
"ACOT11",12021
"C1orf182",12022
"C8orf84",12023
"THEMIS",12024
"FCER2",12025
"CACNB3",12026
"MAB21L2",12027
"KCNF1",12028
"BTNL8",12029
"MIR608",12030
"FBXL17",12031
"ZNF683",12032
"PFN3",12033
"CABYR",12034
"TOX",12035
"SDHAP2",12036
"KIAA1407",12037
"KRT80",12038
"ZNF570",12039
"ZBTB7C",12040
"C17orf99",12041
"CDCA5",12042
"BFSP1",12043
"GPSM2",12044
"ECEL1P2",12045
"MFI2",12046
"KIAA1107",12047
"C21orf125",12048
"DACT2",12049
"ARSG",12050
"NKX1-2",12051
"FOXS1",12052
"ZMYND10",12053
"FAM48B2",12054
"KLRG2",12055
"PCSK2",12056
"ALMS1",12057
"ATXN2L",12058
"TRPV4",12059
"LRRC29",12060
"hCG_20426",12061
"IL17RC",12062
"C1orf229",12063
"MADCAM1",12064
"ZSCAN12",12065
"RARG",12066
"CEACAM19",12067
"CDH3",12068
"CHI3L2",12069
"GALNT9",12070
"TMEM185B",12071
"C8orf55",12072
"ABCB8",12073
"BZRAP1",12074
"MAPK10",12075
"RASL12",12076
"OPHN1",12077
"C17orf46",12078
"KIAA1731",12079
"SNORA38",12080
"MYH7B",12081
"UGT2A3",12082
"BTBD11",12083
"MMP11",12084
"LYPD5",12085
"KIF2A",12086
"PLEKHH1",12087
"SORCS1",12088
"NR2C2",12089
"NBPF3",12090
"LDB3",12091
"ZNF541",12092
"hCG_2014417",12093
"BCL2L10",12094
"COL13A1",12095
"PRDM16",12096
"UNQ6487",12097
"ANO7",12098
"KIAA1377",12099
"NUDT18",12100
"DCLK1",12101
"GOLGA7B",12102
"TRIM50",12103
"ZBTB8B",12104
"CXCR3",12105
"KIF17",12106
"ZNF527",12107
"LRP2",12108
"ADAD2",12109
"CDC45L",12110
"PPM1J",12111
"C14orf118",12112
"C1orf31",12113
"C6orf41",12114
"PLA2G4A",12115
"KCNH4",12116
"CPNE6",12117
"FBP2",12118
"KCNA3",12119
"GUCY1A2",12120
"PABPC4L",12121
"REM2",12122
"LRRC37B2",12123
"ZFR2",12124
"ZNF490",12125
"NTRK3",12126
"PTPRS",12127
"ZNF41",12128
"EVI5L",12129
"CCDC134",12130
"S1PR5",12131
"MCF2L",12132
"CDKN2C",12133
"ARL6IP6",12134
"ZNF583",12135
"COL8A1",12136
"ZWINT",12137
"KCNIP1",12138
"ZSWIM5",12139
"STK32A",12140
"SMPD2",12141
"HOXA5",12142
"AGBL2",12143
"SLC18A3",12144
"POU6F1",12145
"SH2D7",12146
"NFKBID",12147
"RHPN1",12148
"FAM43B",12149
"PRSS16",12150
"TNRC6C",12151
"C9orf47",12152
"C17orf55",12153
"ARID3A",12154
"C1orf161",12155
"ZNF778",12156
"POPDC2",12157
"RTN4RL1",12158
"ADAMTS15",12159
"CWF19L1",12160
"TMEM102",12161
"CD84",12162
"ZNF154",12163
"CXorf57",12164
"NLGN3",12165
"VILL",12166
"SNORD10",12167
"ACRC",12168
"ERP27",12169
"AIM1L",12170
"IL4I1",12171
"PNMA3",12172
"BEGAIN",12173
"PLK1",12174
"CDH4",12175
"KRTAP10-1",12176
"HOXD9",12177
"AMHR2",12178
"NPB",12179
"PCDH7",12180
"KLRA1",12181
"DRD4",12182
"CCDC48",12183
"C19orf44",12184
"COL22A1",12185
"C14orf128",12186
"NCRNA00207",12187
"ACVR1C",12188
"ANKMY1",12189
"RUNDC2A",12190
"NPHP1",12191
"TERT",12192
"COX6B2",12193
"DGKG",12194
"VGF",12195
"CLEC11A",12196
"LY6G6E",12197
"PKIB",12198
"SPACA3",12199
"MAP6D1",12200
"CCDC14",12201
"C21orf119",12202
"BRWD3",12203
"ZNF626",12204
"CCDC38",12205
"TRIM15",12206
"PLB1",12207
"CELF5",12208
"TMEM200A",12209
"SH2D6",12210
"CENPA",12211
"PLCE1",12212
"JAKMIP2",12213
"TNFRSF13B",12214
"GPR135",12215
"C17orf60",12216
"HLA-DRB6",12217
"TAF1C",12218
"B3GNT3",12219
"FAM109B",12220
"ZNF571",12221
"BPI",12222
"SULT6B1",12223
"RAD54L",12224
"DUPD1",12225
"TFCP2L1",12226
"HOMER3",12227
"GRRP1",12228
"C20orf135",12229
"ADAMTS14",12230
"LYPD6B",12231
"MSLN",12232
"C2orf55",12233
"SAFB",12234
"ST7OT1",12235
"KCNK7",12236
"RP11-374F3.4",12237
"LASS1",12238
"CASP8",12239
"C6orf25",12240
"C20orf96",12241
"HIST3H3",12242
"hCG_1808463",12243
"CNOT3",12244
"CORO6",12245
"AGBL3",12246
"NRN1L",12247
"B3GNTL1",12248
"TSPAN32",12249
"TUSC5",12250
"MCM8",12251
"C14orf30",12252
"USP43",12253
"NPHP4",12254
"ADAMDEC1",12255
"TAF6L",12256
"NANOG",12257
"ZNF785",12258
"TSPAN18",12259
"C16orf59",12260
"TAF1B",12261
"GPR77",12262
"C3orf45",12263
"EVX2",12264
"TCP11L2",12265
"HHIPL1",12266
"CDCA3",12267
"SNX32",12268
"SLIT1",12269
"DUSP13",12270
"KRT3",12271
"EPHB3",12272
"ANKRD53",12273
"MC1R",12274
"MAP1LC3C",12275
"MS4A14",12276
"GRIN3B",12277
"ISPD",12278
"P2RX7",12279
"FANCM",12280
"CLEC2L",12281
"CD40LG",12282
"C14orf179",12283
"KIAA0913",12284
"SFN",12285
"PAX8",12286
"NHLRC4",12287
"C16orf71",12288
"KRT17",12289
"MAP3K10",12290
"ANKRD5",12291
"PRRT1",12292
"RNF125",12293
"TPD52L3",12294
"RPGRIP1",12295
"TAF7L",12296
"NLRP11",12297
"ACTL9",12298
"ASB2",12299
"FBXL18",12300
"OSR2",12301
"MYL10",12302
"C11orf84",12303
"C11orf45",12304
"C19orf23",12305
"TMEM114",12306
"MYH3",12307
"PTK7",12308
"SPRR2E",12309
"RHCG",12310
"ITGA2B",12311
"ALS2CR8",12312
"TMEM198",12313
"PGLYRP1",12314
"ZNF449",12315
"OTOP2",12316
"CRMP1",12317
"ULBP1",12318
"ZNF765",12319
"TNFSF9",12320
"RIBC1",12321
"WFDC3",12322
"ARHGDIG",12323
"APBB1",12324
"ZNF547",12325
"NOS1AP",12326
"BTLA",12327
"TBCCD1",12328
"ARL6",12329
"DOPEY1",12330
"FAM159A",12331
"CKMT2",12332
"SLC4A5",12333
"INF2",12334
"EID3",12335
"KLK12",12336
"PLA2G1B",12337
"STX1A",12338
"TRPM2",12339
"IQCF6",12340
"CSDC2",12341
"TLX2",12342
"NPC1",12343
"MIA2",12344
"ALDH3A1",12345
"CCDC112",12346
"IGFN1",12347
"INPP4B",12348
"HSP90B2P",12349
"C1QTNF2",12350
"GPR85",12351
"FZD7",12352
"PNMA5",12353
"CYP26C1",12354
"ADAMTSL5",12355
"KRTAP4-6",12356
"C22orf41",12357
"CCDC37",12358
"NKAIN4",12359
"MIER2",12360
"ST6GALNAC4",12361
"HIST1H4B",12362
"ZNF471",12363
"EPHX3",12364
"TBPL2",12365
"KIFC3",12366
"STXBP5",12367
"KCNN4",12368
"HMX3",12369
"RCOR2",12370
"NKX6-2",12371
"UTS2",12372
"DHDH",12373
"ADD2",12374
"SKA1",12375
"BMP8B",12376
"EPS8L3",12377
"P2RX6",12378
"WFDC10B",12379
"H1FNT",12380
"MOXD1",12381
"PRDM6",12382
"C15orf53",12383
"PDCD1LG2",12384
"SMPDL3B",12385
"ASTL",12386
"NLRP6",12387
"ORAI2",12388
"KCNA5",12389
"BICD1",12390
"ZDHHC4",12391
"LEFTY1",12392
"WSCD1",12393
"ELF5",12394
"HIST1H4I",12395
"RPL27A",12396
"SPEF2",12397
"FER1L4",12398
"NR2E3",12399
"CCR5",12400
"DMXL2",12401
"FAM18B2",12402
"TRIM62",12403
"SCUBE2",12404
"AFF1",12405
"MAFA",12406
"CCDC142",12407
"DBF4B",12408
"ASPHD2",12409
"PRB1",12410
"TFAP2C",12411
"CDK1",12412
"SNORA47",12413
"BCL2L14",12414
"GJC2",12415
"RPSAP15",12416
"RPL26",12417
"LMX1B",12418
"FRRS1",12419
"HMCN2",12420
"SIRT4",12421
"EPS8L1",12422
"PRDM11",12423
"PRRX1",12424
"DPEP1",12425
"C1QTNF4",12426
"C14orf182",12427
"CATSPER1",12428
"ASPHD1",12429
"TP73",12430
"CDS1",12431
"FRMD3",12432
"ENO4",12433
"HESX1",12434
"MEX3A",12435
"TSPAN2",12436
"TMEM146",12437
"ASB16",12438
"OR3A4",12439
"ZNF500",12440
"TP63",12441
"ODF3L2",12442
"ITPKA",12443
"C14orf45",12444
"KLC3",12445
"DAGLA",12446
"RASGEF1A",12447
"PARK2",12448
"HJURP",12449
"C5orf30",12450
"ATP2A3",12451
"ZNF341",12452
"OXCT2",12453
"ZNHIT2",12454
"VHL",12455
"DPY19L3",12456
"KIF20B",12457
"hCG_2045830",12458
"TRDMT1",12459
"TTC26",12460
"ZNF786",12461
"MRAP",12462
"C1orf222",12463
"SUSD5",12464
"MESP1",12465
"REM1",12466
"CHST10",12467
"CCDC8",12468
"HIST1H1B",12469
"NPBWR1",12470
"HDDC3",12471
"SLC6A3",12472
"FBLL1",12473
"DNAH17",12474
"BEST4",12475
"TWIST2",12476
"CDHR1",12477
"PACSIN1",12478
"DPEP3",12479
"SDHAP3",12480
"LIN9",12481
"PPP2R2B",12482
"PHLDB3",12483
"CEP152",12484
"PDCD1",12485
"TEX14",12486
"COLEC12",12487
"VENTXP7",12488
"LOX",12489
"MRAP2",12490
"hCG_1994695",12491
"NPAS2",12492
"CCDC15",12493
"OR10G9",12494
"SRGAP1",12495
"TTC24",12496
"KRBA1",12497
"TRERF1",12498
"CCL27",12499
"FAM3D",12500
"GNRH1",12501
"C9orf140",12502
"FAM43A",12503
"C3orf54",12504
"RBM20",12505
"SFRP4",12506
"WNK4",12507
"C19orf36",12508
"KAZALD1",12509
"PRPH2",12510
"OVOL2",12511
"B4GALNT3",12512
"ZNF204P",12513
"TRBV19",12514
"KRTAP12-3",12515
"RAB39",12516
"C6orf167",12517
"NSUN5",12518
"HIST2H2AB",12519
"KRT83",12520
"C21orf71",12521
"BBS5",12522
"MSLNL",12523
"ESRRB",12524
"C13orf29",12525
"C10orf12",12526
"CCDC39",12527
"FBXL8",12528
"CENPH",12529
"ODF3B",12530
"C9orf50",12531
"AGBL4",12532
"PLCXD2",12533
"GPR155",12534
"ANLN",12535
"RECQL4",12536
"RPPH1",12537
"GPR137",12538
"FABP6",12539
"ZNF649",12540
"E2F2",12541
"C5orf36",12542
"RSPO1",12543
"SV2A",12544
"FAM154B",12545
"KCNV2",12546
"AMPD3",12547
"SLC25A35",12548
"NCS1",12549
"NEURL1B",12550
"WNT6",12551
"C9orf163",12552
"FAM26E",12553
"AURKB",12554
"GPR142",12555
"ZNF646",12556
"KRTAP6-3",12557
"CCDC114",12558
"PFN4",12559
"LOH3CR2A",12560
"C1orf133",12561
"RUFY4",12562
"ADIG",12563
"MEGF11",12564
"ANKRD30B",12565
"C8orf39",12566
"MIR595",12567
"DDX25",12568
"SLC34A3",12569
"RAP1GAP2",12570
"VWA5B1",12571
"FLT3",12572
"NUP62CL",12573
"RASA2",12574
"GALNT6",12575
"KIAA0408",12576
"RALGPS1",12577
"GPR64",12578
"BEND5",12579
"CCL26",12580
"C21orf56",12581
"LETM2",12582
"FCAR",12583
"SMPX",12584
"C10orf95",12585
"AKAP3",12586
"RP11-138L21.1",12587
"C15orf58",12588
"DZIP1L",12589
"NCAPG",12590
"GP1BA",12591
"SLC7A5P2",12592
"LYPD6",12593
"PCBP3",12594
"TMEM217",12595
"TNNC1",12596
"DIO3",12597
"OPRL1",12598
"UNC5B",12599
"GPR78",12600
"CAMK2A",12601
"NEFH",12602
"CENPM",12603
"CUZD1",12604
"CALR3",12605
"PUS7L",12606
"C6orf126",12607
"FAM182B",12608
"PGM5P2",12609
"ZNF721",12610
"FAM83A",12611
"COX4I2",12612
"TAS1R3",12613
"OR10G7",12614
"TADA2A",12615
"CALY",12616
"OXTR",12617
"HBM",12618
"GJD4",12619
"TMEM8C",12620
"DEGS2",12621
"ACAP3",12622
"PATL2",12623
"ZNF530",12624
"NOV",12625
"GNB1L",12626
"OSBP2",12627
"OR2F1",12628
"TTLL7",12629
"DUSP26",12630
"C11orf91",12631
"NCRNA00174",12632
"KRTAP19-5",12633
"GTPBP5",12634
"HIST3H2BB",12635
"VIPR2",12636
"OR13D1",12637
"ICA1L",12638
"HOXB1",12639
"TMEM132A",12640
"SPA17",12641
"CCDC116",12642
"C20orf46",12643
"HUNK",12644
"PPIL5",12645
"TRIM74",12646
"SRC",12647
"C14orf144",12648
"WDR62",12649
"AOC2",12650
"CPLX1",12651
"TMTC2",12652
"AQP2",12653
"COMP",12654
"WDR93",12655
"CPXM1",12656
"SULT2B1",12657
"OVOL1",12658
"SUGT1L1",12659
"HIST1H3C",12660
"SMOX",12661
"RNFT2",12662
"PTPRT",12663
"ZFP2",12664
"FLRT1",12665
"CACNA1A",12666
"GJC3",12667
"NEURL",12668
"MYOZ3",12669
"TMEM90B",12670
"GPHB5",12671
"GNL3LP",12672
"CHGA",12673
"FBXL4",12674
"BCAN",12675
"CNRIP1",12676
"HELB",12677
"PI16",12678
"DPY19L1P1",12679
"ECT2",12680
"C8orf51",12681
"TRIM67",12682
"CXCL17",12683
"SGOL2",12684
"PPFIA4",12685
"FAM155A",12686
"ZNF514",12687
"LRFN3",12688
"GTF2IRD2",12689
"HIST1H2AA",12690
"RGMA",12691
"SYT5",12692
"C9orf62",12693
"TMEM101",12694
"NLRP9",12695
"TNNT2",12696
"FOXC2",12697
"TMEM67",12698
"ZNF737",12699
"GPR114",12700
"VLDLR",12701
"ZNF138",12702
"SNORA11",12703
"IGLL3",12704
"GPR161",12705
"PODNL1",12706
"ODF3",12707
"ARC",12708
"MLANA",12709
"CNGB1",12710
"ILDR2",12711
"KIF5C",12712
"FKBP14",12713
"KCNK15",12714
"LYPD3",12715
"LMO4",12716
"ZNF229",12717
"COX19",12718
"C20orf134",12719
"C3orf33",12720
"SPOCK1",12721
"TRIM36",12722
"PLXNA4",12723
"AGPAT4",12724
"SLC36A2",12725
"TBX10",12726
"CDH22",12727
"ZNF124",12728
"FGFBP3",12729
"ACAN",12730
"KNDC1",12731
"C6orf163",12732
"LRRC37A4",12733
"IL11",12734
"TMEM72",12735
"KIF20A",12736
"SYP",12737
"C1orf64",12738
"ERMN",12739
"C1orf105",12740
"DPH3B",12741
"ATRNL1",12742
"LRRC56",12743
"RBPJL",12744
"ZNF653",12745
"SEC14L3",12746
"IL20RA",12747
"LY6D",12748
"FAM170B",12749
"RBMXL3",12750
"PIP5K1B",12751
"KCNRG",12752
"WASF1",12753
"QPCTL",12754
"GLB1L2",12755
"ADAM12",12756
"HMHB1",12757
"C14orf176",12758
"CITED1",12759
"C2orf85",12760
"SLC4A11",12761
"ZMYM1",12762
"SRMS",12763
"FBXO15",12764
"MAGOH2",12765
"ALOX15B",12766
"SNX22",12767
"CXorf31",12768
"CDC42BPG",12769
"RNF186",12770
"IL1RL2",12771
"LOXHD1",12772
"ZNF25",12773
"KLHL35",12774
"C6orf227",12775
"FAM71E2",12776
"PRKAR1B",12777
"SMAD6",12778
"ABCA7",12779
"HOXB7",12780
"KCNIP2",12781
"UCN",12782
"KRTAP19-2",12783
"NCRNA00168",12784
"RAB12",12785
"NPM2",12786
"NEU2",12787
"C1orf200",12788
"SFRS13B",12789
"hCG_1817306",12790
"YPEL1",12791
"SLC26A3",12792
"VASH2",12793
"GLI1",12794
"SEMA7A",12795
"RABEP2",12796
"PDE4C",12797
"RHD",12798
"MAML3",12799
"AQP8",12800
"C18orf16",12801
"C3orf67",12802
"HEATR1",12803
"ITGB3",12804
"B3GAT2",12805
"IGLV3-19",12806
"TBC1D27",12807
"ZNF239",12808
"SDCCAG8",12809
"KISS1",12810
"SST",12811
"PTMAP3",12812
"OR10Q1",12813
"ORC1L",12814
"SKIL",12815
"KIF26B",12816
"ZNF493",12817
"NTN3",12818
"CHRNA2",12819
"TIMP4",12820
"LGI2",12821
"PBX4",12822
"CRABP2",12823
"GALNT7",12824
"CRCT1",12825
"DYNC1I1",12826
"SLIT3",12827
"HIGD1B",12828
"RADIL",12829
"TMEFF1",12830
"FOLR1",12831
"ZNF420",12832
"CHRND",12833
"PRRT3",12834
"C15orf5",12835
"DDN",12836
"LY6K",12837
"NRCAM",12838
"LRGUK",12839
"CDHR4",12840
"GDF7",12841
"ITGA3",12842
"GPR25",12843
"FUT5",12844
"FAM54A",12845
"TMEM61",12846
"VAX2",12847
"TREML1",12848
"EIF2C3",12849
"GABBR2",12850
"PLEKHG2",12851
"PLEKHG4",12852
"PKP3",12853
"DEFB124",12854
"S100B",12855
"CRYGC",12856
"ZBTB45",12857
"TIAM2",12858
"SIDT1",12859
"SLFNL1",12860
"SAA3P",12861
"FABP3",12862
"ERAS",12863
"SMTNL1",12864
"NCRNA00183",12865
"IQCF3",12866
"LRCH2",12867
"NDUFB3",12868
"CXCR5",12869
"TNFAIP6",12870
"GALR3",12871
"NMUR1",12872
"ATP12A",12873
"SHH",12874
"SLC22A12",12875
"KLK8",12876
"DCAF8L2",12877
"PRICKLE3",12878
"INSL3",12879
"MYBPC3",12880
"PPIL6",12881
"TNFRSF25",12882
"GPR35",12883
"ZNF215",12884
"C14orf50",12885
"C21orf82",12886
"PLAC9",12887
"KIRREL3",12888
"GALR2",12889
"ACPT",12890
"ZNF845",12891
"PRND",12892
"FAM78B",12893
"FHDC1",12894
"GPHA2",12895
"C1orf183",12896
"C1orf111",12897
"INSRR",12898
"NANOS3",12899
"GRIFIN",12900
"MTL5",12901
"IL21R",12902
"OPN4",12903
"PHOSPHO1",12904
"CNIH3",12905
"PRDM7",12906
"RAPSN",12907
"AXIN1",12908
"IQGAP3",12909
"KIF1A",12910
"RPL21P19",12911
"C19orf57",12912
"CAMKK1",12913
"AMY2B",12914
"PPP1R9A",12915
"KLHDC7B",12916
"CARD16",12917
"ZNF619",12918
"SPSB2",12919
"ZNF141",12920
"ESM1",12921
"MS4A15",12922
"GAL3ST1",12923
"AKIRIN2",12924
"HOXC4",12925
"IGDCC4",12926
"TBL1Y",12927
"HIST1H2BH",12928
"CBFA2T2",12929
"KRTAP6-1",12930
"CCDC18",12931
"ANKRD18B",12932
"GBGT1",12933
"PLXNA3",12934
"RNF208",12935
"C14orf72",12936
"TROAP",12937
"ESCO2",12938
"PSORS1C1",12939
"KIAA1841",12940
"TMEM8B",12941
"ALS2CR11",12942
"PDX1",12943
"C5orf20",12944
"TEX101",12945
"FN3K",12946
"ITGA2",12947
"IRX1",12948
"RAET1G",12949
"DNA2",12950
"NOTO",12951
"FAM36A",12952
"TRIP13",12953
"C20orf54",12954
"STK39",12955
"TMEM211",12956
"PPFIA2",12957
"FAM69C",12958
"CCDC135",12959
"ART5",12960
"COL23A1",12961
"ALMS1P",12962
"TGM5",12963
"LRRC10B",12964
"ABCA17P",12965
"CHST8",12966
"ABCA3",12967
"ACE",12968
"HMGB3L1",12969
"CACNG1",12970
"C17orf74",12971
"CABP1",12972
"GOLGA6L2",12973
"JRK",12974
"MFAP5",12975
"SNORA74B",12976
"P2RX1",12977
"NEK11",12978
"WNT10B",12979
"KIF18B",12980
"TUBB3",12981
"CEACAM16",12982
"TNNI2",12983
"GJC1",12984
"RIMBP2",12985
"TTLL10",12986
"ACTL7A",12987
"RP11-93B14.6",12988
"COL7A1",12989
"SNPH",12990
"C20orf165",12991
"ZNF502",12992
"GIPC3",12993
"CCDC121",12994
"ADAM11",12995
"TEKT2",12996
"PSAPL1",12997
"ANKRD58",12998
"MYT1",12999
"ZNF675",13000
"ZBTB12",13001
"ZNF543",13002
"LIPH",13003
"SOX2",13004
"TMIE",13005
"PASK",13006
"RENBP",13007
"ETV4",13008
"SLC47A2",13009
"FAM53B",13010
"hCG_2039148",13011
"C5orf50",13012
"RPL32P32",13013
"SLC22A2",13014
"MYOCD",13015
"FADS2",13016
"DNM3",13017
"FANK1",13018
"AMAC1L2",13019
"HIST1H4F",13020
"TBKBP1",13021
"GMCL1",13022
"YPEL4",13023
"BHLHA15",13024
"LENEP",13025
"PRRG2",13026
"C1orf89",13027
"EMR3",13028
"C22orf26",13029
"TLR6",13030
"USH1G",13031
"CRYBB1",13032
"C1orf95",13033
"L3MBTL",13034
"SLC22A8",13035
"C16orf82",13036
"DNASE2B",13037
"HUS1B",13038
"ATP10A",13039
"TMEM88B",13040
"KIF4A",13041
"BNC2",13042
"MST1R",13043
"IKZF4",13044
"SLC22A13",13045
"KCNA7",13046
"FAM187B",13047
"FAM111B",13048
"C14orf70",13049
"MIR448",13050
"FAM48B1",13051
"HIST1H3F",13052
"NOL12",13053
"MOV10L1",13054
"CCDC102A",13055
"HIST1H1A",13056
"ARHGEF4",13057
"EVX1",13058
"RPRML",13059
"CCDC148",13060
"ASB10",13061
"LINGO1",13062
"HLA-G",13063
"C1QL4",13064
"FUT7",13065
"CACNA1B",13066
"FAM132A",13067
"C8orf37",13068
"KPNA7",13069
"hCG_2003663",13070
"C10orf75",13071
"DPYSL5",13072
"WDR38",13073
"MKI67",13074
"DNASE1L2",13075
"KRT39",13076
"PRTG",13077
"ADAMTS6",13078
"C22orf37",13079
"CA4",13080
"ITGB1BP2",13081
"C1orf170",13082
"MDH1B",13083
"GNB3",13084
"MRPL53",13085
"C4orf38",13086
"ADRA1D",13087
"TLX1",13088
"CACNG2",13089
"C9orf79",13090
"HBZ",13091
"BRSK1",13092
"ULBP3",13093
"PRSS36",13094
"C3orf57",13095
"EEF1D",13096
"CDC20",13097
"TG",13098
"PTPN14",13099
"GPC2",13100
"ZNF487",13101
"GREB1L",13102
"PSPN",13103
"SPEM1",13104
"ZNF134",13105
"SLC4A8",13106
"KRTAP5-1",13107
"IQCC",13108
"PRSS21",13109
"TMEM38A",13110
"NPPC",13111
"TRPM1",13112
"VASH1",13113
"C16orf38",13114
"ABCB9",13115
"MYO3A",13116
"GREB1",13117
"VSIG10L",13118
"CCDC78",13119
"DNAH9",13120
"XRCC4",13121
"C6orf122",13122
"RPL12P38",13123
"C16orf90",13124
"ZNF426",13125
"BIRC7",13126
"ACSBG1",13127
"SLC13A2",13128
"POM121L12",13129
"TTC6",13130
"STC2",13131
"COL17A1",13132
"CRYGN",13133
"UNQ6490",13134
"IL12RB1",13135
"SLC16A8",13136
"ANKRD2",13137
"FNDC7",13138
"STAG3L2",13139
"SLC45A1",13140
"TSPO2",13141
"LEPRE1",13142
"OR2T1",13143
"GRIN3A",13144
"TNFRSF8",13145
"RAD51AP1",13146
"OR52L1",13147
"ZNF385C",13148
"STXBP4",13149
"C15orf51",13150
"OR2L1P",13151
"ZBTB32",13152
"CCDC103",13153
"VENTX",13154
"STAG1",13155
"SESN3",13156
"DUSP15",13157
"ZNF300",13158
"DIRC3",13159
"EVPL",13160
"CLGN",13161
"IRGC",13162
"PIN4",13163
"KRTAP26-1",13164
"OMP",13165
"APLF",13166
"LMTK2",13167
"ZMAT4",13168
"MYBL2",13169
"IKBKE",13170
"EID2B",13171
"KRT31",13172
"KRT84",13173
"ARTN",13174
"GPR62",13175
"C1orf213",13176
"RPS2P32",13177
"SP4",13178
"FGF8",13179
"AQP5",13180
"C10orf122",13181
"ADAMTS10",13182
"GRIK2",13183
"EFCAB1",13184
"SHISA6",13185
"OR52W1",13186
"CA7",13187
"TNFRSF13C",13188
"KRT81",13189
"NCRNA00176",13190
"ATP4A",13191
"FAM131B",13192
"IL17B",13193
"NKX1-1",13194
"KCNC3",13195
"KCNH1",13196
"GPR55",13197
"KRT78",13198
"PLAG1",13199
"RYR1",13200
"TGM1",13201
"HTR6",13202
"APLP1",13203
"CABP2",13204
"ZNF546",13205
"ENAM",13206
"SCUBE3",13207
"MYOM3",13208
"PDE3A",13209
"YIPF7",13210
"APOBEC3H",13211
"KRT15",13212
"GLIS1",13213
"C1QTNF5",13214
"PRR16",13215
"WNT3A",13216
"TNIP3",13217
"OBSCN",13218
"BLK",13219
"CTAGE9",13220
"CYP11B1",13221
"DUOX1",13222
"MYOG",13223
"PRKY",13224
"C20orf166",13225
"C7orf51",13226
"DNM1P35",13227
"CDYL2",13228
"CHGB",13229
"TRIM46",13230
"PAPOLG",13231
"CHRM3",13232
"SLC4A3",13233
"NPPB",13234
"C19orf35",13235
"SLC35E4",13236
